approach,corpus,query,type,k,method,chunking,source_file,score,year
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,fixed,exe3/clean-text/US/2025-10-21.txt (exe3/chunked-text/US/chunk_2339.txt),0.7123,2025
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,fixed,exe3/clean-text/US/2025-10-15.txt (exe3/chunked-text/US/chunk_2323.txt),0.7099,2025
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,fixed,exe3/clean-text/US/2025-10-27.txt (exe3/chunked-text/US/chunk_2352.txt),0.7085,2025
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,fixed,exe3/clean-text/US/2025-10-20.txt (exe3/chunked-text/US/chunk_2335.txt),0.7078,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,fixed,exe3/clean-text/US/2025-10-28.txt (exe3/chunked-text/US/chunk_2357.txt),0.6943,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,fixed,exe3/clean-text/US/2025-10-21.txt (exe3/chunked-text/US/chunk_2339.txt),0.6918,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,fixed,exe3/clean-text/US/2025-10-29.txt (exe3/chunked-text/US/chunk_2361.txt),0.6873,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,fixed,exe3/clean-text/US/2025-10-27.txt (exe3/chunked-text/US/chunk_2352.txt),0.6869,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2363.txt),0.6867,2025
soft_decay,us,What is the current official position regarding the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-28.txt (exe3/chunked-text/US/chunk_2358.txt),0.6776,2025
soft_decay,us,What is the current official position regarding the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2368.txt),0.6765,2025
soft_decay,us,What is the current official position regarding the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-29.txt (exe3/chunked-text/US/chunk_2361.txt),0.6764,2025
soft_decay,us,What is the current official position regarding the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-27.txt (exe3/chunked-text/US/chunk_2352.txt),0.6761,2025
soft_decay,us,What is the current official position regarding the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-28.txt (exe3/chunked-text/US/chunk_2357.txt),0.6745,2025
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2368.txt),0.6934,2025
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-28.txt (exe3/chunked-text/US/chunk_2357.txt),0.6933,2025
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-28.txt (exe3/chunked-text/US/chunk_2358.txt),0.6931,2025
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2369.txt),0.6914,2025
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-24.txt (exe3/chunked-text/US/chunk_2349.txt),0.6893,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2368.txt),0.6984,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-28.txt (exe3/chunked-text/US/chunk_2357.txt),0.6957,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-28.txt (exe3/chunked-text/US/chunk_2358.txt),0.695,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2369.txt),0.6916,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2364.txt),0.691,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2368.txt),0.703,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-28.txt (exe3/chunked-text/US/chunk_2357.txt),0.7025,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2369.txt),0.6994,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-28.txt (exe3/chunked-text/US/chunk_2358.txt),0.6978,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-24.txt (exe3/chunked-text/US/chunk_2349.txt),0.6948,2025
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-21.txt (exe3/chunked-text/US/chunk_2339.txt),0.7081,2025
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-29.txt (exe3/chunked-text/US/chunk_2361.txt),0.708,2025
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-27.txt (exe3/chunked-text/US/chunk_2352.txt),0.7074,2025
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2368.txt),0.7047,2025
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-20.txt (exe3/chunked-text/US/chunk_2336.txt),0.704,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-29.txt (exe3/chunked-text/US/chunk_2361.txt),0.7058,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-21.txt (exe3/chunked-text/US/chunk_2339.txt),0.6976,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-20.txt (exe3/chunked-text/US/chunk_2335.txt),0.6958,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-27.txt (exe3/chunked-text/US/chunk_2352.txt),0.6927,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,5,DENSE,fixed,exe3/clean-text/US/2025-10-15.txt (exe3/chunked-text/US/chunk_2324.txt),0.6912,2025
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2369.txt),0.7266,2025
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,5,DENSE,fixed,exe3/clean-text/US/2025-10-24.txt (exe3/chunked-text/US/chunk_2349.txt),0.7203,2025
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2362.txt),0.719,2025
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,5,DENSE,fixed,exe3/clean-text/US/2025-10-28.txt (exe3/chunked-text/US/chunk_2357.txt),0.7189,2025
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,5,DENSE,fixed,exe3/clean-text/US/2025-10-28.txt (exe3/chunked-text/US/chunk_2358.txt),0.7163,2025
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2369.txt),0.709,2025
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2363.txt),0.7079,2025
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,5,DENSE,fixed,exe3/clean-text/US/2025-10-24.txt (exe3/chunked-text/US/chunk_2350.txt),0.7069,2025
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2364.txt),0.7048,2025
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,5,DENSE,fixed,exe3/clean-text/US/2025-10-28.txt (exe3/chunked-text/US/chunk_2359.txt),0.7023,2025
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,5,DENSE,fixed,exe3/clean-text/US/2025-10-29.txt (exe3/chunked-text/US/chunk_2361.txt),0.7241,2025
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,5,DENSE,fixed,exe3/clean-text/US/2025-10-22.txt (exe3/chunked-text/US/chunk_2342.txt),0.7133,2025
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,5,DENSE,fixed,exe3/clean-text/US/2025-10-24.txt (exe3/chunked-text/US/chunk_2347.txt),0.7071,2025
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,5,DENSE,fixed,exe3/clean-text/US/2025-10-27.txt (exe3/chunked-text/US/chunk_2352.txt),0.707,2025
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,5,DENSE,fixed,exe3/clean-text/US/2025-10-24.txt (exe3/chunked-text/US/chunk_2349.txt),0.7065,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2364.txt),0.6924,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2363.txt),0.6821,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,5,DENSE,fixed,exe3/clean-text/US/2025-10-24.txt (exe3/chunked-text/US/chunk_2349.txt),0.6813,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,5,DENSE,fixed,exe3/clean-text/US/2025-10-29.txt (exe3/chunked-text/US/chunk_2361.txt),0.6773,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,5,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2369.txt),0.6772,2025
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,parentSon,exe3/clean-text/US/2025-10-29.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5202.txt),0.7113,2025
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,parentSon,exe3/clean-text/US/2025-10-22.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5158.txt),0.7107,2025
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,parentSon,exe3/clean-text/US/2025-10-29.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5201.txt),0.707,2025
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,parentSon,exe3/clean-text/US/2025-10-21.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5153.txt),0.7064,2025
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,parentSon,exe3/clean-text/US/2025-10-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5195.txt),0.7049,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,parentSon,exe3/clean-text/US/2025-10-22.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5158.txt),0.6826,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,parentSon,exe3/clean-text/US/2025-10-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5195.txt),0.6825,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,parentSon,exe3/clean-text/US/2025-10-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5192.txt),0.6804,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,parentSon,exe3/clean-text/US/2025-10-31.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5214.txt),0.6798,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,parentSon,exe3/clean-text/US/2025-10-21.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5153.txt),0.6795,2025
soft_decay,us,What is the current official position regarding the State of Israel?,recency,5,DENSE,parentSon,exe3/clean-text/US/2025-10-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5195.txt),0.679,2025
